Time [s],Coolant Temp [F],Engine Speed [RPM],Exhaust Gas Temp [F] 
349.910655,181.4,3063.71109,-
349.910737,-,-,1436.437255859375
349.914373,181.4,3073.47684,-
349.924432,181.4,3063.32046,-
349.932088,181.4,3052.7734499999997,-
349.943515,181.4,3082.85196,-
349.954933,181.4,3078.1643999999997,-
349.962449,181.4,3051.99219,-
349.97382,181.4,3056.28912,-
349.985157,181.4,3100.4303099999997,-
349.992817,181.4,3105.89913,-
350.018271,181.4,3085.977,-
350.022129,181.4,3120.3524399999997,-
350.033462,181.4,3109.80543,-
350.044864,181.4,3065.6642399999996,-
350.052446,181.4,3091.05519,-
350.063911,181.4,3108.24291,-
350.075018,181.4,3087.53952,-
350.082598,181.4,3035.58573,-
350.09399,181.4,3062.14857,-
350.10157,181.4,3075.0393599999998,-
350.121263,-,-,1436.437255859375
350.12503,181.4,3001.60092,-
350.132628,181.4,3016.0542299999997,-
350.144031,181.4,3019.1792699999996,-
350.151658,181.4,2996.5227299999997,-
350.163035,181.4,2951.20965,-
350.174385,181.4,2985.97572,-
350.193377,181.4,3008.24163,-
350.204783,181.4,2980.11627,-
350.22701,181.4,3005.1165899999996,-
350.234657,181.4,3007.8509999999997,-
350.242252,181.4,2977.77249,-
350.253672,181.4,3046.52337,-
350.264966,181.4,3113.3210999999997,-
350.272562,181.4,3127.77441,-
350.283913,181.4,3122.69622,-
350.291527,181.4,3176.99379,-
350.314268,181.4,3186.3689099999997,-
350.330044,181.4,3161.36859,-
350.330112,-,-,1436.437255859375
350.333921,181.4,3178.94694,-
350.345106,181.4,3156.2904,-
350.353698,181.4,3104.33661,-
350.365104,181.4,3086.7582599999996,-
350.372731,181.4,3112.93047,-
350.383795,181.4,3102.38346,-
350.395177,181.4,3064.49235,-
350.402803,181.4,3038.32014,-
350.414138,181.4,3037.5388799999996,-
350.44524,181.4,2965.27233,-
350.452762,181.4,2981.67879,-
350.463884,181.4,2976.20997,-
350.47528,181.4,2951.99091,-
350.482622,181.4,2976.6005999999998,-
350.494005,181.4,3062.14857,-
350.501583,181.4,3104.7272399999997,-
350.512962,181.4,3108.24291,-
350.524314,181.4,3181.68135,-
350.542786,181.4,3251.2134899999996,-
350.542832,-,-,1436.437255859375
350.553826,181.4,3247.69782,-
350.565206,181.4,3272.3075099999996,-
350.572507,181.4,3263.7136499999997,-
350.583945,181.4,3224.6506499999996,-
350.591592,181.4,3212.54112,-
350.602948,181.4,3259.4167199999997,-
350.61403,181.4,3256.6823099999997,-
350.621615,181.4,3212.9317499999997,-
350.645561,181.4,3210.9786,-
350.653141,181.4,3166.8374099999996,-
350.664566,181.4,3096.91464,-
350.672184,181.4,3122.69622,-
350.683571,181.4,3136.7589,-
350.694989,181.4,3112.53984,-
350.702514,181.4,3068.0080199999998,-
350.713948,181.4,3133.63386,-
350.725347,181.4,3164.88426,-
350.73266,181.4,3158.63418,-
350.751269,-,-,1436.437255859375
350.754994,181.4,3169.18119,-
350.762607,181.4,3169.5718199999997,-
350.77385,181.4,3144.96213,-
350.795017,181.4,3173.4781199999998,-
350.802622,181.4,3178.94694,-
350.813733,181.4,3159.8060699999996,-
350.824824,181.4,3180.9000899999996,-
350.83238,181.4,3239.10396,-
350.856393,181.4,3243.01026,-
350.863936,181.4,3260.19798,-
350.875333,181.4,3268.40121,-
350.882925,181.4,3253.16664,-
350.894315,181.4,3230.5101,-
350.913316,181.4,3290.2764899999997,-
350.92475,181.4,3253.55727,-
350.932329,181.4,3243.40089,-
350.943475,181.4,3228.94758,-
350.961993,-,-,1436.437255859375
350.973335,181.4,3183.6344999999997,-
350.984731,181.4,3230.90073,-
350.992341,181.4,3235.5882899999997,-
351.003786,181.4,3225.04128,-
351.015159,181.4,3288.71397,-
351.033832,181.4,3303.55791,-
351.045219,181.4,3328.5582299999996,-
351.067863,181.4,3382.46517,-
351.071759,181.4,3347.30847,-
351.082795,181.4,3398.4809999999998,-
351.0942,181.4,3408.6373799999997,-
351.101786,181.4,3374.26194,-
351.113197,181.4,3343.01154,-
351.124356,181.4,3319.57374,-
351.131948,181.4,3276.99507,-
351.154432,181.4,3223.47876,-
351.176721,181.4,3242.229,-
351.176789,-,-,1436.437255859375
351.183962,181.4,3196.91592,-
351.191623,181.4,3225.43191,-
351.202958,181.4,3225.04128,-
351.215081,181.4,3208.6348199999998,-
351.222806,181.4,3202.77537,-
351.234156,181.4,3294.18279,-
351.245278,181.4,3323.87067,-
351.252924,181.4,3316.83933,-
351.264328,181.4,3349.6522499999996,-
351.278592,181.4,3372.69942,-
351.282394,181.4,3353.5585499999997,-
351.29376,181.4,3329.7301199999997,-
351.305168,181.4,3372.69942,-
351.312782,181.4,3380.12139,-
351.324228,181.4,3353.16792,-
351.335295,181.4,3352.3866599999997,-
351.342865,181.4,3373.4806799999997,-
351.354262,181.4,3351.2147699999996,-
351.361858,181.4,3318.7924799999996,-
351.384221,181.4,3394.96533,-
351.384289,-,-,1436.437255859375
351.395526,181.4,3421.5281699999996,-
351.403144,181.4,3439.4971499999997,-
351.414564,181.4,3479.34141,-
351.422174,181.4,3467.6225099999997,-
351.433309,181.4,3434.80959,-
351.444653,181.4,3485.59149,-
351.455989,181.4,3494.96661,-
351.463564,181.4,3448.87227,-
351.487555,181.4,3457.46613,-
351.49486,181.4,3421.5281699999996,-
351.513832,181.4,3400.4341499999996,-
351.525202,181.4,3401.6060399999997,-
351.532853,181.4,3371.52753,-
351.544238,181.4,3361.76178,-
351.551876,181.4,3369.96501,-
351.563254,181.4,3349.2616199999998,-
351.574611,181.4,3306.29232,-
351.593142,-,-,1436.437255859375
351.604495,181.4,3305.51106,-
351.612084,181.4,3286.3701899999996,-
351.634509,181.4,3302.38602,-
351.642041,181.4,3263.7136499999997,-
351.651865,181.4,3289.88586,-
351.662992,181.4,3311.7611399999996,-
351.674392,181.4,3304.3391699999997,-
351.682026,181.4,3281.292,-
351.702577,181.4,3338.3239799999997,-
351.713918,181.4,3361.37115,-
351.725274,181.4,3385.9808399999997,-
351.732618,181.4,3435.98148,-
351.755391,181.4,3426.6063599999998,-
351.76303,181.4,3489.8884199999998,-
351.774419,181.4,3516.45126,-
351.782057,181.4,3495.35724,-
351.810245,181.4,3524.65449,-
351.810327,-,-,1436.437255859375
351.814096,181.4,3525.4357499999996,-
351.821752,181.4,3502.7792099999997,-
351.832863,181.4,3547.31103,-
351.844239,181.4,3540.27969,-
351.851876,181.4,3503.16984,-
351.87433,181.4,3532.85772,-
351.881949,181.4,3500.82606,-
351.893036,181.4,3509.02929,-
351.919532,181.4,3543.4047299999997,-
351.923302,181.4,3509.8105499999997,-
351.934398,181.4,3561.7643399999997,-
351.942025,181.4,3572.31135,-
351.953434,181.4,3538.3265399999996,-
351.964824,181.4,3574.6551299999996,-
351.97241,181.4,3571.5300899999997,-
351.994865,181.4,3511.7637,-
352.08138,181.4,3509.8105499999997,-
352.081447,-,-,1436.437255859375
352.099204,181.4,3418.79376,-
352.114351,181.4,3418.79376,-
352.121969,181.4,3401.99667,-
352.133288,181.4,3389.49651,-
352.144251,181.4,3438.3252599999996,-
352.151764,181.4,3441.0596699999996,-
352.164088,181.4,3414.88746,-
352.17511,181.4,3431.68455,-
352.182684,181.4,3420.74691,-
352.202887,181.4,3401.21541,-
352.214225,181.4,3464.10684,-
352.221876,181.4,3481.29456,-
352.233202,181.4,3476.99763,-
352.244276,181.4,3537.15465,-
352.251937,181.4,3568.40505,-
352.263294,181.4,3571.5300899999997,-
352.274436,181.4,3599.6554499999997,-
352.282011,181.4,3625.0463999999997,-
352.282057,-,-,1436.437255859375
352.303905,181.4,3608.2493099999997,-
352.31499,181.4,3626.99955,-
352.322546,181.4,3615.6712799999996,-
352.333911,181.4,3578.5614299999997,-
352.345267,181.4,3607.0774199999996,-
352.352875,181.4,3607.85868,-
352.36431,181.4,3566.84253,-
352.371878,181.4,3578.1708,-
352.383248,181.4,3578.1708,-
352.407222,181.4,3544.9672499999997,-
352.414818,181.4,3537.54528,-
352.422404,181.4,3519.18567,-
352.433818,181.4,3474.26322,-
352.444901,181.4,3522.3107099999997,-
352.452511,181.4,3537.15465,-
352.463915,181.4,3522.3107099999997,-
352.475222,181.4,3517.62315,-
352.482832,181.4,3548.48292,-
352.4829,-,-,1436.437255859375
352.493962,181.4,3539.1077999999998,-
352.512494,181.4,3501.99795,-
352.523862,181.4,3500.82606,-
352.535237,181.4,3459.80991,-
352.542809,181.4,3482.46645,-
352.554208,181.4,3544.57662,-
352.561886,181.4,3537.9359099999997,-
352.572751,181.4,3525.82638,-
352.582912,181.4,3562.5456,-
352.594296,181.4,3551.60796,-
352.601903,181.4,3513.32622,-
352.624161,181.4,3545.3578799999996,-
352.631793,181.4,3524.2638599999996,-
352.642862,181.4,3509.8105499999997,-
352.654211,181.4,3519.9669299999996,-
352.661835,181.4,3500.0447999999997,-
352.672858,181.4,3464.49747,-
352.684011,181.4,3496.9197599999998,-
352.684093,-,-,1436.437255859375
352.695414,181.4,3507.0761399999997,-
352.702974,181.4,3491.4509399999997,-
352.722567,181.4,3504.3417299999996,-
352.733954,181.4,3539.4984299999996,-
352.745067,181.4,3525.4357499999996,-
352.764036,181.4,3583.63962,-
352.775407,181.4,3562.93623,-
352.782696,181.4,3594.5772599999996,-
352.794106,181.4,3595.7491499999996,-
352.805539,181.4,3572.70198,-
352.813178,181.4,3591.84285,-
352.834901,181.4,3632.0777399999997,-
352.842559,181.4,3616.8431699999996,-
352.854013,181.4,3641.45286,-
352.865375,181.4,3624.26514,-
352.884082,181.4,3630.5152199999998,-
352.88415,-,-,1436.437255859375
352.895423,181.4,3642.2341199999996,-
352.903018,181.4,3623.4838799999998,-
352.91442,181.4,3616.06191,-
352.936787,181.4,3602.7804899999996,-
352.944011,181.4,3539.1077999999998,-
352.955419,181.4,3603.56175,-
352.963028,181.4,3612.93687,-
352.974123,181.4,3588.3271799999998,-
352.985526,181.4,3598.87419,-
353.0051,181.4,3544.18599,-
353.012681,181.4,3528.95142,-
353.024119,181.4,3534.0296099999996,-
353.042678,181.4,3508.2480299999997,-
353.054027,181.4,3532.4670899999996,-
353.065099,181.4,3551.9985899999997,-
353.072753,181.4,3530.9045699999997,-
353.084102,181.4,3549.65481,-
353.087683,-,-,1436.437255859375
353.09494,181.4,3551.21733,-
353.102575,181.4,3525.82638,-
353.125066,181.4,3564.10812,-
353.141079,181.4,3561.7643399999997,-
353.144897,181.4,3533.24835,-
353.152505,181.4,3565.67064,-
353.163891,181.4,3568.7956799999997,-
353.175262,181.4,3539.4984299999996,-
353.182896,181.4,3523.4826,-
353.19428,181.4,3519.18567,-
353.20189,181.4,3485.9821199999997,-
353.213327,181.4,3443.7940799999997,-
353.22472,181.4,3478.16952,-
353.254554,181.4,3498.8729099999996,-
353.262192,181.4,3546.1391399999998,-
353.273259,181.4,3538.71717,-
353.284728,181.4,3521.52945,-
353.288497,-,-,1436.437255859375
353.29227,181.4,3537.9359099999997,-
353.30366,181.4,3517.62315,-
353.315078,181.4,3468.40377,-
353.322667,181.4,3525.82638,-
353.334102,181.4,3545.74851,-
353.350453,181.4,3529.3420499999997,-
353.354283,181.4,3525.82638,-
353.365673,181.4,3534.81087,-
353.373221,181.4,3505.9042499999996,-
353.384624,181.4,3459.80991,-
353.391923,181.4,3467.6225099999997,-
353.403296,181.4,3456.2942399999997,-
353.417078,181.4,3418.79376,-
353.424785,181.4,3412.9343099999996,-
353.432355,181.4,3430.12203,-
353.45633,181.4,3414.4968299999996,-
353.463935,181.4,3425.04384,-
353.475367,181.4,3439.10652,-
353.482964,181.4,3425.04384,-
353.490581,-,-,1436.437255859375
353.494352,181.4,3427.38762,-
353.501934,181.4,3443.01282,-
353.51305,181.4,3427.77825,-
353.524513,181.4,3397.69974,-
353.535592,181.4,3441.4503,-
353.543232,181.4,3458.24739,-
353.564914,181.4,3447.7003799999998,-
353.572569,181.4,3470.7475499999996,-
353.583629,181.4,3454.7317199999998,-
353.595079,181.4,3421.1375399999997,-
353.602652,181.4,3446.13786,-
353.614093,181.4,3443.01282,-
353.625187,181.4,3412.9343099999996,-
353.632782,181.4,3412.15305,-
353.644268,181.4,3434.80959,-
353.672145,181.4,3416.05935,-
353.68357,181.4,3366.05871,-
353.690942,-,-,1436.437255859375
353.694668,181.4,3330.1207499999996,-
353.702289,181.4,3299.65161,-
353.725099,181.4,3254.72916,-
353.732704,181.4,3208.24419,-
353.74383,181.4,3228.5569499999997,-
353.754891,181.4,3268.0105799999997,-
353.786161,181.4,3286.3701899999996,-
353.793755,181.4,3299.65161,-
353.805158,181.4,3289.88586,-
353.812749,181.4,3298.47972,-
353.824172,181.4,3350.04288,-
353.835388,181.4,3358.63674,-
353.843904,181.4,3343.40217,-
353.855369,181.4,3389.1058799999996,-
353.863005,181.4,3405.9029699999996,-
353.876716,181.4,3394.5746999999997,-
353.884338,181.4,3401.6060399999997,-
353.891967,181.4,3451.60668,-
353.892002,-,-,1436.437255859375
353.903063,181.4,3451.60668,-
353.914168,181.4,3417.62187,-
353.925522,181.4,3447.7003799999998,-
353.933178,181.4,3435.2002199999997,-
353.944577,181.4,3394.18407,-
353.952218,181.4,3362.93367,-
353.963566,181.4,3397.69974,-
353.982072,181.4,3378.9494999999997,-
353.985847,181.4,3327.38634,-
353.993455,181.4,3329.33949,-
354.004894,181.4,3321.5268899999996,-
354.012506,181.4,3291.05775,-
354.023917,181.4,3242.229,-
354.035314,181.4,3256.6823099999997,-
354.042885,181.4,3250.8228599999998,-
354.053574,181.4,3222.6974999999998,-
354.064989,181.4,3206.2910399999996,-
354.092737,181.4,3221.5256099999997,-
354.092808,-,-,1436.437255859375
354.104153,181.4,3236.36955,-
354.115527,181.4,3259.4167199999997,-
354.134567,181.4,3219.18183,-
354.14561,181.4,3253.9478999999997,-
354.153169,181.4,3262.5417599999996,-
354.164586,181.4,3249.26034,-
354.17219,181.4,3233.24451,-
354.202073,181.4,3259.8073499999996,-
354.213464,181.4,3260.9792399999997,-
354.224917,181.4,3283.6357799999996,-
354.232556,181.4,3267.22932,-
354.24362,181.4,3225.04128,-
354.253627,181.4,3227.3850599999996,-
354.265181,181.4,3209.41608,-
354.27273,181.4,3179.3375699999997,-
354.300563,181.4,3143.0089799999996,-
354.300645,-,-,1436.437255859375
354.304372,181.4,3250.0416,-
354.312048,181.4,3253.9478999999997,-
354.3234,181.4,3264.8855399999998,-
354.334826,181.4,3309.41736,-
354.342445,181.4,3307.4642099999996,-
354.353825,181.4,3275.0419199999997,-
354.365284,181.4,3314.88618,-
354.372888,181.4,3321.91752,-
354.384309,181.4,3305.9016899999997,-
354.408143,181.4,3275.43255,-
354.412082,181.4,3269.1824699999997,-
354.423579,181.4,3226.6038,-
354.435131,181.4,3210.9786,-
354.442696,181.4,3224.2600199999997,-
354.454187,181.4,3205.50978,-
354.465754,181.4,3158.2435499999997,-
354.473396,181.4,3194.5721399999998,-
354.484933,181.4,3226.9944299999997,-
354.492598,181.4,3220.3537199999996,-
354.587448,181.4,3189.1033199999997,-
354.587516,-,-,1436.437255859375
354.595103,181.4,3266.05743,-
354.626719,181.4,3224.2600199999997,-
354.634326,181.4,3282.46389,-
354.645357,181.4,3268.79184,-
354.652935,181.4,3248.0884499999997,-
354.664346,181.4,3286.3701899999996,-
354.675652,181.4,3292.22964,-
354.683242,181.4,3264.49491,-
354.694291,181.4,3258.2448299999996,-
354.705704,181.4,3268.0105799999997,-
354.713359,181.4,3239.8852199999997,-
354.744316,181.4,3189.49395,-
354.755598,181.4,3160.1967,-
354.764066,181.4,3109.0241699999997,-
354.775532,181.4,3142.22772,-
354.783155,181.4,3149.25906,-
354.79073,-,-,1436.437255859375
354.794519,181.4,3122.69622,-
354.802145,181.4,3093.7895999999996,-
354.813534,181.4,3118.00866,-
354.839511,181.4,3115.66488,-
354.854702,181.4,3120.3524399999997,-
354.862288,181.4,3134.02449,-
354.873375,181.4,3119.96181,-
354.884798,181.4,3113.3210999999997,-
354.892093,181.4,3137.54016,-
354.903501,181.4,3132.07134,-
354.914857,181.4,3100.03968,-
354.922123,181.4,3130.89945,-
354.948623,181.4,3191.4471,-
354.952387,181.4,3177.38442,-
354.975161,181.4,3217.6193099999996,-
354.982716,181.4,3190.27521,-
354.994044,181.4,3139.8839399999997,-
354.994111,-,-,1436.437255859375
355.005487,181.4,3189.49395,-
355.012781,181.4,3197.6971799999997,-
355.024169,181.4,3165.66552,-
355.035558,181.4,3133.24323,-
355.056079,181.4,3160.58733,-
355.063673,181.4,3109.80543,-
355.07506,181.4,3073.08621,-
355.094007,181.4,3072.3049499999997,-
355.105409,181.4,3031.2888,-
355.112974,181.4,3021.52305,-
355.124349,181.4,3045.35148,-
355.135767,181.4,3038.7107699999997,-
355.14336,181.4,3005.50722,-
355.165974,181.4,3005.1165899999996,-
355.173583,181.4,3035.9763599999997,-
355.184952,181.4,3009.4135199999996,-
355.192528,181.4,3009.0228899999997,-
355.196322,-,-,1436.437255859375
355.213527,181.4,3047.69526,-
355.224951,181.4,3024.25746,-
355.232242,181.4,3028.55439,-
355.243631,181.4,3078.1643999999997,-
355.255038,181.4,3078.94566,-
355.273474,181.4,3053.9453399999998,-
355.284891,181.4,3126.21189,-
355.292437,181.4,3123.0868499999997,-
355.30386,181.4,3093.00834,-
355.315206,181.4,3147.30591,-
355.334144,181.4,3164.88426,-
355.345537,181.4,3139.10268,-
355.353145,181.4,3177.7750499999997,-
355.380978,181.4,3188.32206,-
355.384812,181.4,3153.16536,-
355.395872,181.4,3207.4629299999997,-
355.399678,-,-,1436.437255859375
